
SPDR S&P 500 ETF Trust,Last: 388.67,Change:  -0.32
"Date: July 9, 2022 at 5:28 p.m. EDT",Bid: 388.68,Ask: 388.8,Size: 5*1,"Volume: 72,373,012"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 05 2022,SPY220805C00392000,8.36,-0.645,8.37,8.43,242,0.2293,0.4703,0.0165,473,392.00,SPY220805P00392000,10.93,-0.855,10.96,11.03,155,0.2189,-0.5312,0.0166,280
Fri Aug 05 2022,SPY220805C00393000,7.66,-0.815,7.85,7.91,114,0.2274,0.4534,0.0165,452,393.00,SPY220805P00393000,11.57,-0.69,11.44,11.51,65,0.2164,-0.5482,0.0167,19
Fri Aug 05 2022,SPY220805C00394000,7.38,-0.605,7.35,7.4,2086,0.2252,0.4364,0.0166,350,394.00,SPY220805P00394000,11.91,-0.845,11.86,12.06,2319,0.2139,-0.5654,0.0167,35
Fri Aug 05 2022,SPY220805C00395000,6.92,-0.575,6.87,6.92,2543,0.2232,0.4192,0.0166,497,395.00,SPY220805P00395000,12.43,-0.84,12.37,12.59,2064,0.2121,-0.5828,0.0167,81
Fri Aug 05 2022,SPY220805C00396000,6.81,-0.215,6.4,6.45,140,0.2211,0.402,0.0166,365,396.00,SPY220805P00396000,12.99,-0.82,12.9,13.13,3,0.2102,-0.6002,0.0167,5
Fri Aug 05 2022,SPY220805C00398000,5.39,-0.72,5.52,5.57,378,0.2167,0.3674,0.0164,852,398.00,SPY220805P00398000,14.16,-0.76,14.02,14.27,11,0.2061,-0.6351,0.0166,13
Fri Aug 05 2022,SPY220805C00400000,4.75,-0.565,4.72,4.77,591,0.2133,0.333,0.0161,1395,400.00,SPY220805P00400000,15.2,-0.91,15.21,15.49,879,0.2004,-0.67,0.0163,66
Fri Aug 05 2022,SPY220805C00402000,4.18,-0.395,4,4.05,244,0.2097,0.2991,0.0156,579,402.00,SPY220805P00402000,17.98,0.65,16.48,16.79,6,0.198,-0.7042,0.0158,6
Fri Aug 05 2022,SPY220805C00404000,3.47,-0.43,3.36,3.41,54,0.206,0.2663,0.015,383,404.00,SPY220805P00404000,18.59,0,17.83,18.17,0,0.1939,-0.7376,0.0152,7
Fri Aug 05 2022,SPY220805C00405000,3.13,-0.46,3.07,3.11,193,0.2043,0.2504,0.0146,1124,405.00,SPY220805P00405000,18.57,-0.805,18.54,18.89,2,0.1897,-0.7538,0.0149,55
Fri Aug 05 2022,SPY220805C00406000,2.88,-0.42,2.8,2.84,38,0.203,0.2348,0.0142,453,406.00,SPY220805P00406000,18.95,-1.14,19.26,19.63,13,0.1899,-0.7696,0.0145,22
Fri Aug 05 2022,SPY220805C00408000,2.36,-0.41,2.31,2.35,118,0.2001,0.205,0.0134,475,408.00,SPY220805P00408000,22.43,0.86,20.76,21.17,1,0.1859,-0.8,0.0136,4
Fri Aug 05 2022,SPY220805C00410000,1.96,-0.35,1.89,1.93,392,0.1972,0.1773,0.0124,2442,410.00,SPY220805P00410000,23.85,0.73,22.33,22.77,4,0.18,-0.8285,0.0127,47
Fri Aug 05 2022,SPY220805C00412000,1.64,-0.27,1.54,1.57,148,0.1951,0.1518,0.0113,254,412.00,SPY220805P00412000,24.39,-0.35,23.97,24.44,1,0.1778,-0.8547,0.0116,5
Fri Aug 05 2022,SPY220805C00414000,1.35,-0.22,1.24,1.27,9,0.1929,0.1288,0.0102,238,414.00,SPY220805P00414000,27.44,1.04,25.67,26.18,1,0.1731,-0.8784,0.0106,5
Fri Aug 05 2022,SPY220805C00415000,1.15,-0.27,1.11,1.14,127,0.192,0.1183,0.0097,874,415.00,SPY220805P00415000,40,0,26.54,27.06,0,0.1709,-0.8894,0.01,18
Fri Aug 05 2022,SPY220805C00416000,1.1,-0.185,0.99,1.02,43,0.1911,0.1084,0.0091,185,416.00,SPY220805P00416000,28,-0.125,27.43,27.96,1,0.1683,-0.8997,0.0095,10
Fri Aug 05 2022,SPY220805C00418000,0.87,-0.17,0.79,0.82,58,0.1896,0.0905,0.0081,306,418.00,SPY220805P00418000,37.1,0,29.23,29.78,0,0.1616,-0.9184,0.0085,11
Fri Aug 05 2022,SPY220805C00420000,0.66,-0.185,0.63,0.65,49,0.1883,0.0751,0.0071,844,420.00,SPY220805P00420000,33.03,1.305,31.07,31.65,1,0.1544,-0.9347,0.0075,12
Fri Aug 05 2022,SPY220805C00422000,0.74,0,0.5,0.52,0,0.1874,0.0621,0.0061,101,422.00,SPY220805P00422000,32.97,-0.61,32.12,34.48,1,0.05,-0.9486,0.0066,0
Fri Aug 05 2022,SPY220805C00424000,0,0,0.4,0.41,0,0.1874,0.0512,0.0053,0,424.00,SPY220805P00424000,0,0,34.02,36.41,0,0.05,-0.9603,0.0057,0
Fri Aug 05 2022,SPY220805C00425000,0.36,-0.135,0.36,0.37,107,0.1867,0.0465,0.0049,1145,425.00,SPY220805P00425000,35.5,-0.92,35.82,36.43,1,0.05,-0.9654,0.0053,13
Fri Aug 05 2022,SPY220805C00426000,0.33,0.33,0.32,0.33,1,0.1867,0.0422,0.0045,0,426.00,SPY220805P00426000,0,0,35.95,38.36,0,0.05,-0.9702,0.005,0
Fri Aug 05 2022,SPY220805C00428000,0.28,0.28,0.25,0.27,14,0.1869,0.0349,0.0038,0,428.00,SPY220805P00428000,0,0,37.91,40.32,0,0.05,-0.9783,0.0043,0
Fri Aug 05 2022,SPY220805C00430000,0.2,-0.095,0.2,0.21,60,0.1866,0.0288,0.0033,574,430.00,SPY220805P00430000,50.58,0,40.7,41.34,0,0.05,-0.985,0.0037,14
Fri Aug 05 2022,SPY220805C00435000,0.14,-0.035,0.12,0.13,21,0.1891,0.0182,0.0022,530,435.00,SPY220805P00435000,0,0,45.66,46.31,0,0.05,-0.9962,0.0021,0
Fri Aug 05 2022,SPY220805C00440000,0.07,-0.035,0.07,0.08,8,0.1927,0.0118,0.0015,302,440.00,SPY220805P00440000,53.73,0,50.66,51.31,0,0.05,-0.9999,0.0001,0
Fri Aug 05 2022,SPY220805C00445000,0.06,0,0.04,0.05,0,0.1965,0.0079,0.001,202,445.00,SPY220805P00445000,65.48,0,55.65,56.31,0,0.05,-1,0,1
Fri Aug 05 2022,SPY220805C00450000,0.04,-0.005,0.03,0.04,6,0.2024,0.0055,0.0007,240,450.00,SPY220805P00450000,72,0,60.65,61.31,0,0.05,-1,0,1
Fri Aug 05 2022,SPY220805C00455000,0.03,-0.005,0.02,0.03,4,0.2086,0.004,0.0005,25,455.00,SPY220805P00455000,0,0,65.65,66.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00460000,0.02,0,0.01,0.02,0,0.2111,0.003,0.0004,155,460.00,SPY220805P00460000,80.17,0,70.65,71.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00465000,0.02,0,0.01,0.02,0,0.2234,0.0024,0.0003,202,465.00,SPY220805P00465000,0,0,75.65,76.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00470000,0.02,0,0.01,0.02,0,0.2355,0.0019,0.0002,1130,470.00,SPY220805P00470000,0,0,80.65,81.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00475000,0.02,0,0.01,0.02,0,0.2474,0.0016,0.0002,64,475.00,SPY220805P00475000,94.6,0,85.65,86.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00480000,0.01,-0.005,0.01,0.02,2,0.2592,0.0013,0.0002,302,480.00,SPY220805P00480000,98.73,0,90.65,91.31,0,0.05,-1,0,4
Fri Aug 05 2022,SPY220805C00485000,0.02,0,0.01,0.02,0,0.2517,0.0011,0.0001,135,485.00,SPY220805P00485000,0,0,95.65,96.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00490000,0.01,0,0.01,0.02,0,0.2621,0.001,0.0001,1,490.00,SPY220805P00490000,0,0,100.65,101.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00495000,0.01,0,0.01,0.02,0,0.2723,0.0008,0.0001,214,495.00,SPY220805P00495000,0,0,105.65,106.31,0,0.05,-1,0,0
Fri Aug 05 2022,SPY220805C00500000,0.01,0,0,0.01,0,0.2788,0.0007,0.0001,27,500.00,SPY220805P00500000,0,0,110.65,111.31,0,0.05,-1,0,0
Mon Aug 08 2022,SPY220808C00275000,0,0,114.06,114.71,0,0.6108,0.9942,0.0003,0,275.00,SPY220808P00275000,0.08,-0.025,0.07,0.08,267,0.467,-0.0051,0.0003,341
Mon Aug 08 2022,SPY220808C00280000,0,0,109.08,109.73,0,0.5856,0.9934,0.0003,0,280.00,SPY220808P00280000,0.1,-0.02,0.08,0.09,7,0.4499,-0.0059,0.0003,712
Mon Aug 08 2022,SPY220808C00285000,0,0,104.11,104.76,0,0.5613,0.9924,0.0004,0,285.00,SPY220808P00285000,0.23,0,0.1,0.11,0,0.4401,-0.0069,0.0004,2
Mon Aug 08 2022,SPY220808C00290000,0,0,99.13,99.79,0,0.5378,0.9913,0.0004,0,290.00,SPY220808P00290000,0.13,-0.03,0.12,0.13,2,0.4269,-0.008,0.0004,11
Mon Aug 08 2022,SPY220808C00295000,0,0,94.16,94.81,0,0.5171,0.99,0.0005,0,295.00,SPY220808P00295000,0.14,-0.045,0.13,0.15,2,0.4123,-0.0093,0.0005,14
Mon Aug 08 2022,SPY220808C00300000,0,0,89.2,89.85,0,0.4903,0.9883,0.0006,0,300.00,SPY220808P00300000,0.17,-0.04,0.16,0.17,107,0.3967,-0.011,0.0006,36
Mon Aug 08 2022,SPY220808C00305000,0,0,84.24,84.88,0,0.469,0.9863,0.0008,0,305.00,SPY220808P00305000,0.2,-0.045,0.19,0.2,5,0.383,-0.013,0.0008,2
Mon Aug 08 2022,SPY220808C00310000,0,0,79.28,79.92,0,0.4412,0.9838,0.0009,0,310.00,SPY220808P00310000,0.28,0,0.22,0.23,0,0.3692,-0.0155,0.0009,132
Mon Aug 08 2022,SPY220808C00315000,0,0,74.33,74.97,0,0.42,0.9807,0.0011,0,315.00,SPY220808P00315000,0.28,-0.06,0.26,0.27,186,0.3561,-0.0186,0.0011,122
Mon Aug 08 2022,SPY220808C00320000,0,0,69.39,70.03,0,0.3999,0.9765,0.0014,0,320.00,SPY220808P00320000,0.32,-0.09,0.32,0.33,8,0.3421,-0.0228,0.0014,44
Mon Aug 08 2022,SPY220808C00325000,0,0,64.48,65.11,0,0.3806,0.9711,0.0017,0,325.00,SPY220808P00325000,0.42,-0.085,0.39,0.4,14,0.3309,-0.0282,0.0017,17
Mon Aug 08 2022,SPY220808C00330000,0,0,59.59,60.21,0,0.363,0.9638,0.0021,0,330.00,SPY220808P00330000,0.47,-0.165,0.49,0.5,36,0.3203,-0.0355,0.0021,32
Mon Aug 08 2022,SPY220808C00335000,0,0,54.75,55.35,0,0.3471,0.9543,0.0027,0,335.00,SPY220808P00335000,0.67,-0.135,0.62,0.64,14,0.3097,-0.0451,0.0027,37
Mon Aug 08 2022,SPY220808C00340000,50.25,-0.015,49.97,50.55,1,0.336,0.9417,0.0033,0,340.00,SPY220808P00340000,0.89,-0.155,0.81,0.84,85,0.301,-0.0577,0.0034,172
Mon Aug 08 2022,SPY220808C00345000,0,0,45.25,45.81,0,0.3195,0.9254,0.0042,0,345.00,SPY220808P00345000,1.13,-0.235,1.07,1.11,27,0.2929,-0.074,0.0042,69
Mon Aug 08 2022,SPY220808C00348000,0,0,41.12,44.45,0,0.3155,0.9135,0.0047,0,348.00,SPY220808P00348000,1.25,-0.35,1.26,1.31,17,0.2885,-0.0859,0.0048,11
Mon Aug 08 2022,SPY220808C00350000,0,0,40.63,41.16,0,0.3082,0.9046,0.0052,0,350.00,SPY220808P00350000,1.46,-0.315,1.42,1.46,41,0.2852,-0.0948,0.0052,376
Mon Aug 08 2022,SPY220808C00352000,0,0,37.45,40.78,0,0.304,0.8949,0.0056,0,352.00,SPY220808P00352000,1.7,-0.275,1.59,1.63,18,0.2821,-0.1046,0.0056,4
Mon Aug 08 2022,SPY220808C00354000,0,0,35.64,38.97,0,0.2995,0.8843,0.0061,0,354.00,SPY220808P00354000,2.31,0.12,1.77,1.82,3,0.2793,-0.1152,0.0061,4
Mon Aug 08 2022,SPY220808C00355000,29.65,0,36.12,36.62,0,0.2972,0.8786,0.0063,1,355.00,SPY220808P00355000,1.87,-0.44,1.88,1.93,15,0.278,-0.1209,0.0063,117
Mon Aug 08 2022,SPY220808C00356000,0,0,33.85,37.18,0,0.2976,0.8727,0.0066,0,356.00,SPY220808P00356000,2,-0.425,1.98,2.03,4,0.2766,-0.1268,0.0066,2
Mon Aug 08 2022,SPY220808C00358000,0,0,32.09,35.42,0,0.2913,0.8602,0.0071,0,358.00,SPY220808P00358000,2.3,-0.39,2.21,2.27,10,0.2738,-0.1393,0.0071,2
Mon Aug 08 2022,SPY220808C00360000,29.25,0,31.74,32.2,0,0.287,0.8467,0.0076,12,360.00,SPY220808P00360000,2.53,-0.445,2.47,2.52,150,0.2705,-0.1528,0.0076,198
Mon Aug 08 2022,SPY220808C00362000,0,0,28.62,31.96,0,0.2853,0.8322,0.0082,0,362.00,SPY220808P00362000,2.63,-0.65,2.74,2.8,20,0.2679,-0.1674,0.0082,101
Mon Aug 08 2022,SPY220808C00364000,0,0,28.35,28.78,0,0.2793,0.8165,0.0087,0,364.00,SPY220808P00364000,3.17,-0.45,3.06,3.11,49,0.2647,-0.1831,0.0088,28
Mon Aug 08 2022,SPY220808C00365000,22.83,0,27.52,27.94,0,0.2776,0.8083,0.009,3,365.00,SPY220808P00365000,3.19,-0.605,3.22,3.28,38,0.2633,-0.1914,0.009,213
Mon Aug 08 2022,SPY220808C00366000,25.98,0,26.69,27.1,0,0.2756,0.7997,0.0093,2,366.00,SPY220808P00366000,3.36,-0.615,3.39,3.45,1,0.2617,-0.2,0.0093,18
Mon Aug 08 2022,SPY220808C00368000,25.11,0,25.07,25.46,0,0.2721,0.7818,0.0099,3,368.00,SPY220808P00368000,3.59,-0.785,3.75,3.81,58,0.2584,-0.2179,0.0099,31
Mon Aug 08 2022,SPY220808C00370000,23.6,-0.425,23.47,23.84,1,0.2681,0.7627,0.0105,19,370.00,SPY220808P00370000,4.27,-0.52,4.14,4.2,101,0.2552,-0.2371,0.0106,435
Mon Aug 08 2022,SPY220808C00372000,18.75,0,21.91,22.26,0,0.2639,0.7424,0.0111,1,372.00,SPY220808P00372000,4.9,-0.34,4.56,4.63,49,0.252,-0.2575,0.0112,26
Mon Aug 08 2022,SPY220808C00374000,18.51,0,20.38,20.71,0,0.2601,0.7209,0.0117,3,374.00,SPY220808P00374000,4.81,-0.92,5.02,5.1,106,0.2483,-0.2791,0.0118,10
Mon Aug 08 2022,SPY220808C00375000,19.55,-0.675,19.63,19.95,33,0.2582,0.7096,0.012,35,375.00,SPY220808P00375000,5.21,-0.775,5.27,5.34,87,0.2469,-0.2904,0.0121,229
Mon Aug 08 2022,SPY220808C00376000,19.49,-0.005,18.89,19.2,1,0.2567,0.6981,0.0123,159,376.00,SPY220808P00376000,5.53,-0.72,5.52,5.6,5,0.2453,-0.302,0.0124,125
Mon Aug 08 2022,SPY220808C00378000,17.54,-0.515,17.44,17.73,5,0.2529,0.6741,0.0129,34,378.00,SPY220808P00378000,6.26,-0.55,6.06,6.14,125,0.2417,-0.3261,0.013,25
Mon Aug 08 2022,SPY220808C00380000,16.14,-0.47,16.02,16.3,12,0.2482,0.6488,0.0135,160,380.00,SPY220808P00380000,6.7,-0.71,6.64,6.72,792,0.238,-0.3515,0.0136,177
Mon Aug 08 2022,SPY220808C00382000,15.25,-0.02,14.66,14.91,7,0.2443,0.6223,0.014,26,382.00,SPY220808P00382000,7.12,-0.94,7.26,7.34,8,0.2337,-0.3781,0.0141,13
Mon Aug 08 2022,SPY220808C00384000,13.22,-0.75,13.34,13.57,5,0.2402,0.5945,0.0146,44,384.00,SPY220808P00384000,8.69,-0.055,7.93,8.02,61,0.2303,-0.406,0.0146,12
Mon Aug 08 2022,SPY220808C00385000,13,-0.355,12.7,12.92,56,0.2382,0.5802,0.0148,112,385.00,SPY220808P00385000,8.45,-0.655,8.29,8.37,295,0.2279,-0.4205,0.0149,152
Mon Aug 08 2022,SPY220808C00386000,12.71,0.035,12.09,12.18,184,0.2363,0.5656,0.015,21,386.00,SPY220808P00386000,8.8,-0.68,8.66,8.74,157,0.2256,-0.4352,0.0151,64
Mon Aug 08 2022,SPY220808C00388000,11.3,-0.22,10.87,10.97,236,0.2321,0.5354,0.0154,77,388.00,SPY220808P00388000,9.56,-0.715,9.44,9.53,170,0.2215,-0.4655,0.0155,42
Mon Aug 08 2022,SPY220808C00390000,9.56,-0.76,9.72,9.81,341,0.2279,0.5042,0.0158,53,390.00,SPY220808P00390000,10.5,-0.625,10.28,10.37,249,0.2181,-0.4969,0.0158,34
Mon Aug 08 2022,SPY220808C00392000,8.54,-0.735,8.62,8.71,48,0.2239,0.472,0.016,30,392.00,SPY220808P00392000,11.18,-0.835,11.13,11.32,109,0.2134,-0.5294,0.0161,6
Mon Aug 08 2022,SPY220808C00394000,7.79,-0.455,7.59,7.68,26,0.2196,0.4391,0.0161,14,394.00,SPY220808P00394000,11.92,-1.065,12.1,12.3,5,0.2091,-0.5626,0.0163,0
Mon Aug 08 2022,SPY220808C00395000,7.26,-0.5,7.11,7.19,12,0.2175,0.4224,0.0162,67,395.00,SPY220808P00395000,12.28,-1.21,12.6,12.82,6,0.2073,-0.5795,0.0163,4
Mon Aug 08 2022,SPY220808C00396000,7.04,-0.24,6.64,6.72,5,0.2155,0.4056,0.0161,28,396.00,SPY220808P00396000,12.79,-1.22,13.13,13.36,1,0.2053,-0.5965,0.0163,2
Mon Aug 08 2022,SPY220808C00398000,6.12,-0.25,5.76,5.83,2,0.2118,0.3718,0.016,28,398.00,SPY220808P00398000,14.51,-0.62,14.24,14.49,1,0.2011,-0.6306,0.0162,0
Mon Aug 08 2022,SPY220808C00400000,5.03,-0.53,4.95,5.02,110,0.2083,0.3381,0.0158,97,400.00,SPY220808P00400000,15,-1.305,15.42,15.7,4,0.1972,-0.6647,0.0159,30
Mon Aug 08 2022,SPY220808C00402000,4.53,-0.27,4.23,4.29,185,0.2048,0.305,0.0153,48,402.00,SPY220808P00402000,16.15,-1.38,16.68,16.99,1,0.1925,-0.6983,0.0155,0
Mon Aug 08 2022,SPY220808C00404000,3.5,-0.62,3.57,3.63,4,0.2012,0.2727,0.0148,77,404.00,SPY220808P00404000,0,0,18.02,18.35,0,0.1886,-0.7311,0.015,0
Mon Aug 08 2022,SPY220808C00405000,3.24,-0.565,3.27,3.33,25,0.1998,0.257,0.0144,88,405.00,SPY220808P00405000,18.54,-1.01,18.72,19.07,22,0.1879,-0.7471,0.0147,16
Mon Aug 08 2022,SPY220808C00406000,3.3,-0.205,2.99,3.05,26,0.1982,0.2417,0.0141,5,406.00,SPY220808P00406000,24.71,0,19.43,19.8,0,0.1859,-0.7627,0.0143,2
Mon Aug 08 2022,SPY220808C00408000,2.56,-0.4,2.49,2.54,28,0.1957,0.2124,0.0133,25,408.00,SPY220808P00408000,22,0,20.92,21.32,0,0.1823,-0.7926,0.0135,1
Mon Aug 08 2022,SPY220808C00410000,2.23,-0.255,2.05,2.1,29,0.193,0.185,0.0124,45,410.00,SPY220808P00410000,22.83,-0.43,22.46,22.93,102,0.1787,-0.8207,0.0126,105
Mon Aug 08 2022,SPY220808C00412000,1.69,-0.375,1.68,1.73,15,0.1907,0.1597,0.0114,10,412.00,SPY220808P00412000,24.15,-0.705,24.1,24.56,101,0.1747,-0.8467,0.0117,0
Mon Aug 08 2022,SPY220808C00414000,1.42,-0.29,1.36,1.41,10,0.1885,0.1367,0.0103,15,414.00,SPY220808P00414000,0,0,25.78,26.27,0,0.1703,-0.8704,0.0107,0
Mon Aug 08 2022,SPY220808C00415000,1.36,-0.19,1.22,1.27,13,0.1878,0.126,0.0098,49,415.00,SPY220808P00415000,29.4,0,26.65,27.15,0,0.1682,-0.8815,0.0102,3
Mon Aug 08 2022,SPY220808C00416000,1.26,-0.145,1.1,1.14,4,0.1869,0.116,0.0093,10,416.00,SPY220808P00416000,0,0,27.52,28.04,0,0.1658,-0.8919,0.0097,0
Mon Aug 08 2022,SPY220808C00418000,0.91,-0.245,0.88,0.93,22,0.1855,0.0978,0.0083,3,418.00,SPY220808P00418000,0,0,27.86,30.86,0,0.1596,-0.911,0.0087,0
Mon Aug 08 2022,SPY220808C00420000,0.72,-0.22,0.7,0.75,20,0.184,0.0818,0.0073,67,420.00,SPY220808P00420000,38.3,0,31.14,31.7,0,0.1542,-0.9278,0.0077,1
Mon Aug 08 2022,SPY220808C00422000,0.58,-0.18,0.57,0.59,2,0.1832,0.0681,0.0064,7,422.00,SPY220808P00422000,0,0,31.58,34.94,0,0.05,-0.9424,0.0068,0
Mon Aug 08 2022,SPY220808C00424000,0,0,0.45,0.48,0,0.1825,0.0565,0.0055,0,424.00,SPY220808P00424000,0,0,33.48,36.84,0,0.05,-0.9549,0.006,0
Mon Aug 08 2022,SPY220808C00425000,0.44,-0.115,0.4,0.43,6,0.1821,0.0514,0.0051,74,425.00,SPY220808P00425000,0,0,35.86,36.46,0,0.05,-0.9604,0.0056,0
Mon Aug 08 2022,SPY220808C00426000,0.41,0.41,0.36,0.38,3,0.182,0.0467,0.0048,0,426.00,SPY220808P00426000,0,0,35.41,38.73,0,0.05,-0.9655,0.0052,0
Mon Aug 08 2022,SPY220808C00428000,0.3,0.3,0.29,0.31,33,0.1819,0.0386,0.0041,0,428.00,SPY220808P00428000,0,0,37.35,40.7,0,0.05,-0.9745,0.0046,0
Mon Aug 08 2022,SPY220808C00430000,0.26,-0.07,0.23,0.25,146,0.1823,0.032,0.0035,38,430.00,SPY220808P00430000,0,0,40.72,41.35,0,0.05,-0.982,0.004,0
Mon Aug 08 2022,SPY220808C00435000,0.21,0,0.14,0.15,0,0.1833,0.0202,0.0024,32,435.00,SPY220808P00435000,0,0,45.66,46.3,0,0.05,-0.9948,0.0025,0
Mon Aug 08 2022,SPY220808C00440000,0.11,-0.015,0.08,0.1,1,0.1861,0.0133,0.0016,16,440.00,SPY220808P00440000,0,0,50.66,51.31,0,0.05,-0.9994,0.0003,0
Mon Aug 08 2022,SPY220808C00445000,0.07,0,0.05,0.07,0,0.1913,0.0092,0.0011,2,445.00,SPY220808P00445000,0,0,55.65,56.31,0,0.05,-1,0,0
Mon Aug 08 2022,SPY220808C00450000,0.04,-0.01,0.03,0.05,6,0.1964,0.0066,0.0008,19,450.00,SPY220808P00450000,72.6,0,60.65,61.31,0,0.05,-1,0,1
Mon Aug 08 2022,SPY220808C00460000,0,0,0.02,0.03,0,0.2105,0.0038,0.0005,0,460.00,SPY220808P00460000,0,0,69.29,72.59,0,0.05,-1,0,0
Wed Aug 10 2022,SPY220810C00300000,0,0,89.28,89.92,0,0.4814,0.9859,0.0007,0,300.00,SPY220810P00300000,0.21,-0.05,0.2,0.22,1,0.3988,-0.0134,0.0007,41
Wed Aug 10 2022,SPY220810C00305000,0,0,84.32,84.96,0,0.4545,0.9837,0.0009,0,305.00,SPY220810P00305000,0.31,0,0.24,0.25,0,0.3849,-0.0156,0.0009,7
Wed Aug 10 2022,SPY220810C00310000,0,0,79.37,80.01,0,0.4338,0.9808,0.001,0,310.00,SPY220810P00310000,0.35,0,0.28,0.3,0,0.3722,-0.0185,0.001,37
Wed Aug 10 2022,SPY220810C00315000,0,0,74.43,75.07,0,0.4143,0.9772,0.0012,0,315.00,SPY220810P00315000,0.34,-0.08,0.33,0.35,4,0.3587,-0.0222,0.0012,82
Wed Aug 10 2022,SPY220810C00320000,0,0,69.51,70.14,0,0.3952,0.9724,0.0015,0,320.00,SPY220810P00320000,0.47,-0.035,0.4,0.42,28,0.3462,-0.0269,0.0015,53
Wed Aug 10 2022,SPY220810C00325000,0,0,64.61,65.23,0,0.3778,0.9662,0.0019,0,325.00,SPY220810P00325000,0.49,-0.13,0.49,0.51,2,0.3342,-0.0331,0.0019,4
Wed Aug 10 2022,SPY220810C00330000,0,0,59.75,60.36,0,0.361,0.9581,0.0023,0,330.00,SPY220810P00330000,0.65,-0.12,0.61,0.64,1626,0.3242,-0.0412,0.0023,9
Wed Aug 10 2022,SPY220810C00335000,0,0,54.94,55.53,0,0.3465,0.9476,0.0028,0,335.00,SPY220810P00335000,0.8,-0.175,0.78,0.81,19,0.3139,-0.0518,0.0029,19
Wed Aug 10 2022,SPY220810C00340000,0,0,50.19,50.76,0,0.3333,0.934,0.0035,0,340.00,SPY220810P00340000,1.03,-0.215,1,1.03,6,0.305,-0.0654,0.0035,42
Wed Aug 10 2022,SPY220810C00345000,0,0,45.51,46.06,0,0.3212,0.9167,0.0043,0,345.00,SPY220810P00345000,1.27,-0.33,1.29,1.34,9,0.2969,-0.0827,0.0043,33
Wed Aug 10 2022,SPY220810C00350000,40.06,0,40.93,41.45,0,0.3098,0.8952,0.0053,4,350.00,SPY220810P00350000,1.83,-0.225,1.67,1.74,136,0.2894,-0.1043,0.0053,92
Wed Aug 10 2022,SPY220810C00355000,0,0,36.46,36.95,0,0.3019,0.8688,0.0064,0,355.00,SPY220810P00355000,2.12,-0.5,2.17,2.24,16,0.2819,-0.1308,0.0064,33
Wed Aug 10 2022,SPY220810C00356000,0,0,34.2,37.54,0,0.3002,0.8628,0.0066,0,356.00,SPY220810P00356000,2.68,2.68,2.28,2.36,3,0.2805,-0.1367,0.0066,0
Wed Aug 10 2022,SPY220810C00358000,0,0,32.45,35.8,0,0.2944,0.8503,0.0071,0,358.00,SPY220810P00358000,2.85,2.85,2.53,2.61,1,0.2776,-0.1493,0.0071,0
Wed Aug 10 2022,SPY220810C00360000,27.85,0,32.13,32.58,0,0.2918,0.8368,0.0076,1,360.00,SPY220810P00360000,2.78,-0.545,2.81,2.88,118,0.2747,-0.1628,0.0076,72
Wed Aug 10 2022,SPY220810C00362000,0,0,29.02,32.37,0,0.2868,0.8223,0.0081,0,362.00,SPY220810P00362000,3.18,3.18,3.09,3.18,3,0.2717,-0.1774,0.0081,0
Wed Aug 10 2022,SPY220810C00364000,0,0,27.34,30.7,0,0.2831,0.8068,0.0086,0,364.00,SPY220810P00364000,0,0,3.41,3.5,0,0.269,-0.1929,0.0086,0
Wed Aug 10 2022,SPY220810C00365000,23.99,0,27.94,28.35,0,0.2809,0.7987,0.0089,2,365.00,SPY220810P00365000,3.54,-0.635,3.59,3.68,241,0.2672,-0.201,0.0089,64
Wed Aug 10 2022,SPY220810C00366000,0,0,25.68,29.05,0,0.2792,0.7904,0.0091,0,366.00,SPY220810P00366000,4.32,4.32,3.76,3.86,1,0.2657,-0.2094,0.0092,0
Wed Aug 10 2022,SPY220810C00368000,0,0,24.06,27.43,0,0.2754,0.7728,0.0097,0,368.00,SPY220810P00368000,4.15,4.15,4.14,4.23,106,0.2626,-0.227,0.0097,0
Wed Aug 10 2022,SPY220810C00370000,24.4,-0.11,23.93,24.3,2,0.2714,0.7542,0.0102,3,370.00,SPY220810P00370000,4.73,-0.475,4.55,4.64,230,0.259,-0.2457,0.0103,80
Wed Aug 10 2022,SPY220810C00372000,0,0,20.9,24.29,0,0.2677,0.7345,0.0108,0,372.00,SPY220810P00372000,5.05,-0.62,4.98,5.09,6,0.2557,-0.2655,0.0108,7
Wed Aug 10 2022,SPY220810C00374000,0,0,19.53,22.76,0,0.2638,0.7136,0.0114,0,374.00,SPY220810P00374000,5.5,-0.67,5.46,5.56,3,0.2523,-0.2864,0.0114,42
